index,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116
126,-0.005657,-0.053921,1.593655,0.567076,-0.194593,-0.087125,0.294585,-0.09002,0.396988,0.518123,0.913462,0.545661,-0.47104,-1.62795,-0.555334,0.827193,1.30897,-0.556143,-0.556143,-0.556143,-0.556143,-0.556143,-0.556143,-0.556143,-0.556143,-0.556143,-0.556143,-0.556143,-0.556143,0.943583,0.688068,2.45752,-0.318771,0.332419,0.011258,0.029781,0.131906,0.748078,0.511006,-0.277362,0.143804,1.572538,1.715774,0.69091,0.469654,1.168855,-0.547597,-0.547597,-0.547597,-0.547597,-0.547597,-0.547597,-0.547597,-0.547597,-0.547597,-0.547597,-0.547597,-0.547597,2.393,2.074511,1.390802,-0.315254,0.170856,0.186073,-0.89044,-0.533732,-0.035361,-0.456352,-0.595568,-0.163008,1.816772,1.53108,-0.143644,-0.459006,1.115187,-0.588953,-0.588953,-0.588953,-0.588953,-0.588953,-0.588953,-0.588953,-0.588953,-0.588953,-0.588953,-0.588953,-0.588953,2.112666,2.370199,0.489493,-0.283459,-0.186537,-1.132754,-0.638519,-0.844222,-0.158743,0.439424,-0.721262,-0.805212,1.443377,3.151905,0.863122,0.624618,0.42343,-0.715434,-0.715434,-0.715434,-0.715434,-0.715434,-0.715434,-0.715434,-0.715434,-0.715434,-0.715434,-0.715434,-0.715434
128,1.626666,1.392807,-0.100126,-1.850603,1.512022,-1.808477,-1.700714,-0.2029,0.704812,-0.040374,0.722336,1.849098,-1.853524,2.290716,-0.551585,1.438871,-0.299558,1.809992,1.809992,1.809992,1.809992,1.809992,1.809992,1.809992,1.809992,1.809992,1.809992,1.809992,1.809992,-0.250541,-0.800538,-0.727517,-1.102187,-1.750094,-1.547328,-0.314024,-1.292908,-1.183979,-0.291544,-1.458247,2.525503,-0.413429,2.229339,1.972072,1.327942,1.340136,0.580869,0.580869,0.580869,0.580869,0.580869,0.580869,0.580869,0.580869,0.580869,0.580869,0.580869,0.580869,-0.46165,-1.232908,-1.362515,0.199537,-1.135313,-1.491505,-0.709483,-0.8904,-1.122959,-0.848743,-0.618983,0.595515,0.448774,0.812347,-0.11988,-0.111011,0.353016,0.104489,0.104489,0.104489,0.104489,0.104489,0.104489,0.104489,0.104489,0.104489,0.104489,0.104489,0.104489,-0.385589,-1.492777,-1.035079,0.063236,-0.581812,-1.320209,-0.199514,-0.923671,-1.094862,-0.625158,-1.018288,2.371053,0.477833,1.474098,0.537813,0.523464,1.656643,-0.245753,-0.245753,-0.245753,-0.245753,-0.245753,-0.245753,-0.245753,-0.245753,-0.245753,-0.245753,-0.245753,-0.245753
132,-0.199339,-0.187859,-0.641907,-0.897906,0.753857,0.662016,-0.58352,0.567178,-1.216002,0.832418,-2.057437,-0.410707,-1.980461,0.124394,0.271958,-1.429105,3.614472,1.759715,1.759715,1.759715,1.759715,1.759715,1.759715,1.759715,1.759715,1.759715,1.759715,1.759715,1.759715,0.235038,0.131229,-0.585386,-0.636923,-0.475148,-0.244782,-0.072677,1.373679,1.827583,0.572431,0.072313,-0.261434,-0.352306,-0.859629,-0.554443,-0.794664,-0.794107,1.187672,1.187672,1.187672,1.187672,1.187672,1.187672,1.187672,1.187672,1.187672,1.187672,1.187672,1.187672,-0.32381,-0.510202,-1.044171,0.176838,-0.319107,-0.310624,0.340152,1.02381,1.05534,0.276899,0.235641,0.093079,0.546179,-0.052565,-0.273312,0.704139,0.379476,1.844893,1.844893,1.844893,1.844893,1.844893,1.844893,1.844893,1.844893,1.844893,1.844893,1.844893,1.844893,0.817603,0.319294,-0.4681,-0.053447,-0.527858,0.492619,0.862627,2.416868,2.698013,1.411778,0.231845,-0.195149,0.634338,-0.377013,0.220181,0.091094,0.151654,0.883521,0.883521,0.883521,0.883521,0.883521,0.883521,0.883521,0.883521,0.883521,0.883521,0.883521,0.883521
133,-0.043908,-0.261048,-0.369297,0.605907,1.184919,-0.861867,0.242027,0.823093,0.263783,0.466147,-0.52656,0.506967,0.086418,-0.441557,0.288025,1.120515,-0.165757,-0.162129,-0.162129,-0.162129,-0.162129,-0.162129,-0.162129,-0.162129,-0.162129,-0.162129,-0.162129,-0.162129,-0.162129,0.178886,0.394283,-0.142396,0.371239,0.037853,0.386573,-1.036684,-0.452614,-0.685769,-0.176388,-0.354939,-0.691391,-0.832041,-0.288926,-0.351991,0.328886,-0.388869,-0.115715,-0.115715,-0.115715,-0.115715,-0.115715,-0.115715,-0.115715,-0.115715,-0.115715,-0.115715,-0.115715,-0.115715,-0.535619,-0.327297,-0.804934,-1.055074,-1.202423,-1.189098,-1.496323,-0.65927,-0.794398,-1.083588,-0.964807,-1.098961,-1.12387,-1.252789,-0.7947,-0.395872,-0.827104,-0.520969,-0.520969,-0.520969,-0.520969,-0.520969,-0.520969,-0.520969,-0.520969,-0.520969,-0.520969,-0.520969,-0.520969,-0.802884,0.054074,-0.213943,-0.192259,0.375436,-0.178707,-1.187777,-0.364702,-1.128188,-0.051669,-1.068227,-0.924075,-1.11847,-0.392075,-0.796907,0.088413,-0.812699,-0.57453,-0.57453,-0.57453,-0.57453,-0.57453,-0.57453,-0.57453,-0.57453,-0.57453,-0.57453,-0.57453,-0.57453
134,-0.606632,-0.536131,-0.36724,-0.048287,0.670089,0.371401,-0.514672,0.974882,0.140505,0.684833,0.212981,0.936908,0.3769,0.327629,-0.734392,-0.097377,-0.191231,0.268823,0.268823,0.268823,0.268823,0.268823,0.268823,0.268823,0.268823,0.268823,0.268823,0.268823,0.268823,-0.493178,-0.139794,-0.156327,-0.103406,-0.06903,0.118335,0.091619,-0.592118,0.122116,-0.123142,-0.644651,-0.775717,-0.562829,-0.150037,-0.634131,-0.342556,0.128332,0.26818,0.26818,0.26818,0.26818,0.26818,0.26818,0.26818,0.26818,0.26818,0.26818,0.26818,0.26818,-0.540387,0.004175,0.22669,1.071627,0.004553,0.159746,-0.245753,-0.400694,0.040148,-0.817291,-0.712323,-0.927932,-0.507171,-0.083198,-0.381187,-0.19543,-0.265738,-0.103544,-0.103544,-0.103544,-0.103544,-0.103544,-0.103544,-0.103544,-0.103544,-0.103544,-0.103544,-0.103544,-0.103544,-0.812857,0.326187,0.855068,0.158794,-0.077789,-0.250297,0.30314,-0.615286,-0.100559,-0.509541,-0.63659,-1.073784,-0.259517,-0.482512,-0.691343,-0.685969,-0.341833,-0.035418,-0.035418,-0.035418,-0.035418,-0.035418,-0.035418,-0.035418,-0.035418,-0.035418,-0.035418,-0.035418,-0.035418
137,-0.671627,0.450732,-0.353678,-0.826033,-2.962756,0.51847,1.059118,-1.514302,-0.410684,-0.646368,-0.915312,-2.687475,-3.065542,-1.609355,1.150753,2.465412,2.916832,-0.755202,-0.755202,-0.755202,-0.755202,-0.755202,-0.755202,-0.755202,-0.755202,-0.755202,-0.755202,-0.755202,-0.755202,-0.818521,-0.39832,-0.806818,-0.832981,0.332118,-0.464627,-0.219681,-0.181946,-0.332481,0.268068,0.324623,0.377104,0.161301,0.275495,0.322928,-0.193176,-0.317174,-0.815395,-0.815395,-0.815395,-0.815395,-0.815395,-0.815395,-0.815395,-0.815395,-0.815395,-0.815395,-0.815395,-0.815395,-0.540668,1.60455,1.546346,1.491979,3.738082,1.393995,3.090398,2.352705,1.311584,2.606675,2.328846,1.591672,0.739509,0.472135,0.146769,0.44008,0.981728,-0.729001,-0.729001,-0.729001,-0.729001,-0.729001,-0.729001,-0.729001,-0.729001,-0.729001,-0.729001,-0.729001,-0.729001,-0.617733,0.318616,-0.10237,0.345553,1.819932,0.991769,1.707198,1.184489,0.479667,1.13984,1.173263,0.753943,0.692725,1.017846,0.958773,0.29078,0.466558,-0.80937,-0.80937,-0.80937,-0.80937,-0.80937,-0.80937,-0.80937,-0.80937,-0.80937,-0.80937,-0.80937,-0.80937
138,-0.353952,-0.555317,0.562649,0.787212,1.198383,-1.24518,-0.034552,2.025517,-0.114434,0.127051,0.499145,0.228123,0.129279,1.330933,0.272408,-0.371274,-0.344518,-0.281154,-0.281154,-0.281154,-0.281154,-0.281154,-0.281154,-0.281154,-0.281154,-0.281154,-0.281154,-0.281154,-0.281154,-0.104922,0.044168,2.048712,0.511008,-0.069962,-0.577194,-0.080969,1.580018,0.59916,-0.323791,-0.037093,-0.294156,-0.064825,-0.017342,-0.622195,-0.484507,-0.570342,0.048369,0.048369,0.048369,0.048369,0.048369,0.048369,0.048369,0.048369,0.048369,0.048369,0.048369,0.048369,-0.660997,-0.079818,-0.65041,-0.935694,-0.638487,-1.264186,-1.493311,-0.415066,-1.49955,-1.280387,-1.164346,-1.294525,-1.405568,-0.945393,-1.267434,-1.144936,-1.2576,-0.303418,-0.303418,-0.303418,-0.303418,-0.303418,-0.303418,-0.303418,-0.303418,-0.303418,-0.303418,-0.303418,-0.303418,-0.829519,0.292964,-0.914112,-0.310953,-0.050065,-0.178322,-0.67129,-0.594756,-0.875213,-1.323924,-1.091744,-1.11788,-0.950636,-0.723727,-1.063765,-0.829465,-0.99248,-0.117102,-0.117102,-0.117102,-0.117102,-0.117102,-0.117102,-0.117102,-0.117102,-0.117102,-0.117102,-0.117102,-0.117102
142,1.141506,1.173043,4.622869,0.954961,-0.892205,-1.663756,1.760011,-0.854404,0.025928,-0.979178,0.316326,0.830873,1.287993,0.826315,1.115388,0.60083,0.694836,-0.726472,-0.726472,-0.726472,-0.726472,-0.726472,-0.726472,-0.726472,-0.726472,-0.726472,-0.726472,-0.726472,-0.726472,3.549984,3.862887,1.968351,2.258534,1.925111,1.356298,0.118643,-0.567415,1.719182,0.527434,-0.696242,-0.92545,-0.641953,-1.060016,-0.939074,-0.994707,-1.148359,-0.611064,-0.611064,-0.611064,-0.611064,-0.611064,-0.611064,-0.611064,-0.611064,-0.611064,-0.611064,-0.611064,-0.611064,2.059019,0.957261,0.712745,0.385893,0.703796,0.679173,-0.423514,-0.988263,-0.351857,-0.454378,-1.077158,-1.264322,-0.472493,-0.737305,-0.832137,-1.208648,-1.102603,-0.716764,-0.716764,-0.716764,-0.716764,-0.716764,-0.716764,-0.716764,-0.716764,-0.716764,-0.716764,-0.716764,-0.716764,2.02977,1.17445,-0.82058,-0.811547,0.423154,0.83765,-0.361122,-0.945536,1.072388,-0.372986,-0.25715,-1.147295,-1.098473,-0.843429,-0.755091,-0.882575,-0.969954,-0.615371,-0.615371,-0.615371,-0.615371,-0.615371,-0.615371,-0.615371,-0.615371,-0.615371,-0.615371,-0.615371,-0.615371
143,-0.757822,-1.005112,-1.042816,-0.558171,-0.160917,0.577645,0.813478,0.179122,0.307675,0.663167,-0.260001,-0.597351,-0.446095,-2.592839,-0.927639,0.145925,-0.200973,-0.54383,-0.54383,-0.54383,-0.54383,-0.54383,-0.54383,-0.54383,-0.54383,-0.54383,-0.54383,-0.54383,-0.54383,-0.813101,-1.134473,-0.946314,-0.890901,-1.514713,-0.673741,-0.654709,-0.592603,-0.750385,-0.210632,-0.255845,-0.141366,0.021273,-0.267291,-0.649998,-0.289884,-0.251875,-0.59868,-0.59868,-0.59868,-0.59868,-0.59868,-0.59868,-0.59868,-0.59868,-0.59868,-0.59868,-0.59868,-0.59868,-0.631987,-1.118142,-1.624806,0.249418,-1.342926,-0.903173,-0.604978,-0.765236,-0.602239,-0.17381,0.03241,-0.42112,-0.431122,0.135035,0.115706,0.917834,1.791298,-0.446186,-0.446186,-0.446186,-0.446186,-0.446186,-0.446186,-0.446186,-0.446186,-0.446186,-0.446186,-0.446186,-0.446186,-0.662143,-1.334515,-1.65167,0.032724,-1.628429,-0.860824,-0.563752,-0.737586,-0.810305,-0.673517,-0.555243,0.051394,-0.352172,-0.664337,-0.864131,0.106911,-0.604655,-0.445878,-0.445878,-0.445878,-0.445878,-0.445878,-0.445878,-0.445878,-0.445878,-0.445878,-0.445878,-0.445878,-0.445878
144,0.492012,-0.035855,-0.414965,-1.729027,-0.474563,0.515172,0.008591,-0.505597,-1.629538,1.628805,-0.456549,0.243037,0.355297,0.953837,0.765309,0.167903,1.309334,-0.582821,-0.582821,-0.582821,-0.582821,-0.582821,-0.582821,-0.582821,-0.582821,-0.582821,-0.582821,-0.582821,-0.582821,-0.031046,-0.458635,-0.733196,-1.285056,-1.165141,-1.203506,-0.603242,-1.192337,-0.901518,-2.205892,-2.662553,-2.95703,-2.571994,-2.472569,-1.798155,-1.900676,-2.297061,-0.680723,-0.680723,-0.680723,-0.680723,-0.680723,-0.680723,-0.680723,-0.680723,-0.680723,-0.680723,-0.680723,-0.680723,1.068614,-0.291344,-0.145731,0.052694,-0.517021,0.961311,2.457586,2.081348,1.785496,1.272858,0.035575,-0.678749,1.008165,0.203903,0.082651,0.812428,0.555615,-0.405395,-0.405395,-0.405395,-0.405395,-0.405395,-0.405395,-0.405395,-0.405395,-0.405395,-0.405395,-0.405395,-0.405395,0.664952,-0.685026,-0.859679,0.121577,-1.882942,0.888902,2.214383,2.433992,2.860914,0.793332,0.267418,0.133388,1.001048,1.043703,1.808514,1.353873,0.746689,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099,-0.505099
147,-0.477914,-0.589213,0.339573,-0.619171,0.675893,-1.126102,1.354559,1.958348,0.004042,0.356507,0.568108,1.428935,-0.155637,-0.011526,-0.041393,-0.823027,0.432466,-0.126217,-0.126217,-0.126217,-0.126217,-0.126217,-0.126217,-0.126217,-0.126217,-0.126217,-0.126217,-0.126217,-0.126217,-0.013141,0.154232,1.819575,-1.004838,-0.413414,-0.860815,-0.091712,0.911428,-0.463955,-0.452713,-0.7061,0.299012,-0.116126,-0.724303,-0.537662,-0.075425,0.084766,-0.14977,-0.14977,-0.14977,-0.14977,-0.14977,-0.14977,-0.14977,-0.14977,-0.14977,-0.14977,-0.14977,-0.14977,-0.635593,-0.063455,-0.191871,0.046248,-0.164841,-1.444308,-0.144718,-0.328834,-0.866946,-0.788814,-0.761879,-1.083971,-0.286886,-0.802181,-0.660452,-0.661891,-0.68757,-0.242232,-0.242232,-0.242232,-0.242232,-0.242232,-0.242232,-0.242232,-0.242232,-0.242232,-0.242232,-0.242232,-0.242232,-0.694762,0.306638,0.244729,0.00523,-0.011237,-0.387977,-0.835212,0.113057,-0.913573,-0.984135,-1.000633,-0.552315,-0.529661,-1.07101,-0.744566,-0.785345,0.279416,-0.307016,-0.307016,-0.307016,-0.307016,-0.307016,-0.307016,-0.307016,-0.307016,-0.307016,-0.307016,-0.307016,-0.307016
148,0.455789,0.550281,-0.295396,-0.354415,0.754099,-0.816948,-1.228675,-0.879359,-0.59266,-1.695948,-0.951339,-0.224787,-0.687004,1.338263,1.383455,1.650331,-0.518071,-0.259607,-0.259607,-0.259607,-0.259607,-0.259607,-0.259607,-0.259607,-0.259607,-0.259607,-0.259607,-0.259607,-0.259607,-0.449754,-0.25016,-0.74403,-0.823192,-1.016922,-0.859196,-0.643977,-0.882624,-0.15605,0.039753,0.519885,-0.31802,-0.186658,-0.213154,-0.404977,-0.123489,0.190297,0.026698,0.026698,0.026698,0.026698,0.026698,0.026698,0.026698,0.026698,0.026698,0.026698,0.026698,0.026698,-0.482967,-0.203189,-0.68523,-1.311769,-0.298475,-0.704915,-1.115234,-1.050635,-0.607049,-0.98866,-0.750991,-0.915374,-0.850781,-0.751128,-0.840288,-0.758245,-0.995924,0.562705,0.562705,0.562705,0.562705,0.562705,0.562705,0.562705,0.562705,0.562705,0.562705,0.562705,0.562705,-0.713887,0.107751,-0.524711,0.2966,-0.473029,-1.137072,-1.186487,-1.139686,-0.644251,-0.343882,-0.256362,-0.889406,-1.034976,-0.684113,-1.025781,-0.499582,-0.803888,1.206171,1.206171,1.206171,1.206171,1.206171,1.206171,1.206171,1.206171,1.206171,1.206171,1.206171,1.206171
149,-0.409679,-0.854686,-0.826133,-0.45947,0.046673,-0.041041,0.769746,-0.078753,-0.288253,-0.033869,0.697649,1.042363,-0.368311,-0.415598,-0.302542,-0.178693,-0.275529,-0.59103,-0.59103,-0.59103,-0.59103,-0.59103,-0.59103,-0.59103,-0.59103,-0.59103,-0.59103,-0.59103,-0.59103,-0.575092,-0.954495,-0.617289,-0.89294,-0.885347,-1.12636,-0.596457,-0.673648,-0.587475,0.813564,0.022092,-0.021924,0.228352,0.732845,0.064727,-0.397061,-0.35517,-0.615708,-0.615708,-0.615708,-0.615708,-0.615708,-0.615708,-0.615708,-0.615708,-0.615708,-0.615708,-0.615708,-0.615708,-0.762253,-1.349796,-1.336774,-0.15468,-0.799311,-1.002763,-0.872655,-0.767496,-1.050067,0.397546,-0.805489,-0.704146,-0.454668,-0.783503,-0.57412,-0.913981,-0.725204,-0.624305,-0.624305,-0.624305,-0.624305,-0.624305,-0.624305,-0.624305,-0.624305,-0.624305,-0.624305,-0.624305,-0.624305,-0.881028,-1.67816,-0.659799,-0.067865,-1.383863,-1.656288,-0.950121,-1.135327,-0.95616,-0.184244,-0.469259,-0.693505,-0.343962,-0.089458,-0.81565,-0.61254,-0.766024,-0.660297,-0.660297,-0.660297,-0.660297,-0.660297,-0.660297,-0.660297,-0.660297,-0.660297,-0.660297,-0.660297,-0.660297
151,-0.612235,-0.608958,-0.777819,-0.952551,0.30837,0.300388,-0.195348,0.7303,0.783697,0.546362,-0.323789,1.188245,0.291245,0.422395,0.404313,-0.681933,-0.195987,-0.612577,-0.612577,-0.612577,-0.612577,-0.612577,-0.612577,-0.612577,-0.612577,-0.612577,-0.612577,-0.612577,-0.612577,-0.579782,-0.577694,-0.804876,-0.898651,-0.91091,-1.142896,-1.014083,-0.757108,-1.076123,-0.869107,-0.998064,0.00525,-0.431759,-1.044495,-0.977085,-0.785019,-0.682343,-0.72097,-0.72097,-0.72097,-0.72097,-0.72097,-0.72097,-0.72097,-0.72097,-0.72097,-0.72097,-0.72097,-0.72097,-0.562786,-0.086131,-0.425441,-1.423863,-0.996792,-0.756203,-0.716066,-0.117186,-0.795305,-0.365593,-0.703482,-0.925324,-0.997233,-0.484707,-0.612588,-0.478417,-0.724848,-0.654218,-0.654218,-0.654218,-0.654218,-0.654218,-0.654218,-0.654218,-0.654218,-0.654218,-0.654218,-0.654218,-0.654218,-0.261451,0.060233,-0.661635,0.38713,1.01723,-0.128377,-1.067267,-1.162949,-0.417381,-0.558445,-1.106005,-0.447714,-0.78911,-0.913844,-1.013661,-0.695921,-0.905719,-0.723602,-0.723602,-0.723602,-0.723602,-0.723602,-0.723602,-0.723602,-0.723602,-0.723602,-0.723602,-0.723602,-0.723602
153,-0.17938,-0.194178,-0.565668,-0.745971,1.763972,-0.052244,-0.153315,-0.021817,-1.243783,-0.646952,0.625555,-0.115743,-0.64685,-0.96156,-0.185437,-0.526299,-0.820155,1.782288,1.782288,1.782288,1.782288,1.782288,1.782288,1.782288,1.782288,1.782288,1.782288,1.782288,1.782288,-0.486966,-0.352314,-0.745647,-0.794368,-1.21906,-1.250152,-1.061085,-0.678299,-0.734885,-0.602226,-0.479684,-0.593911,-0.708846,-0.772506,-0.370501,-0.225687,-0.658849,1.161356,1.161356,1.161356,1.161356,1.161356,1.161356,1.161356,1.161356,1.161356,1.161356,1.161356,1.161356,-0.619685,0.024869,-0.443847,-1.602092,-0.623847,-0.570594,-0.251223,-0.827912,-0.307658,-1.239285,-0.092253,-0.974284,-0.971723,-0.700717,-0.794684,-1.116112,-0.646808,0.591258,0.591258,0.591258,0.591258,0.591258,0.591258,0.591258,0.591258,0.591258,0.591258,0.591258,0.591258,-0.366112,0.203691,-0.446016,0.625189,-0.286833,-0.679899,-0.811628,-0.83068,-0.363895,-1.195074,-0.652426,-1.163355,-0.813864,-1.110931,-0.78614,-0.632104,-0.609431,0.816133,0.816133,0.816133,0.816133,0.816133,0.816133,0.816133,0.816133,0.816133,0.816133,0.816133,0.816133
155,-0.295317,-0.643808,-0.797269,-0.352015,-2.640916,1.042835,0.644827,-0.746275,-0.104698,-0.702137,0.111991,-1.093032,-0.628045,1.127717,0.927652,0.076815,-0.842151,-0.737759,-0.737759,-0.737759,-0.737759,-0.737759,-0.737759,-0.737759,-0.737759,-0.737759,-0.737759,-0.737759,-0.737759,-0.240613,-0.728451,-0.575738,-0.910751,-0.540058,0.262041,-0.501815,-0.192674,0.16069,1.33391,0.725168,0.035036,0.451362,0.37053,-0.852097,-1.335251,0.075248,-0.807656,-0.807656,-0.807656,-0.807656,-0.807656,-0.807656,-0.807656,-0.807656,-0.807656,-0.807656,-0.807656,-0.807656,-0.331864,-0.958365,-1.020947,-0.290594,0.074535,0.132082,2.151916,-0.540467,0.432419,2.295794,0.697876,0.100389,1.579988,-0.163168,-0.628667,-0.593772,-0.285664,-0.662377,-0.662377,-0.662377,-0.662377,-0.662377,-0.662377,-0.662377,-0.662377,-0.662377,-0.662377,-0.662377,-0.662377,-0.201435,-1.312875,-0.614262,0.049153,-1.406165,0.803159,-0.399352,-0.917656,0.019258,1.361054,0.046945,0.032732,-0.047408,-0.104505,-0.815507,-0.803977,-0.443806,-0.778738,-0.778738,-0.778738,-0.778738,-0.778738,-0.778738,-0.778738,-0.778738,-0.778738,-0.778738,-0.778738,-0.778738
160,0.061277,0.011336,0.141393,-0.185819,0.688644,-1.026659,0.005713,0.564248,-0.245874,-0.444378,-0.894888,-0.141779,0.880435,1.232029,2.177043,0.091743,-2.007632,-0.100565,-0.100565,-0.100565,-0.100565,-0.100565,-0.100565,-0.100565,-0.100565,-0.100565,-0.100565,-0.100565,-0.100565,0.010368,0.281985,0.032667,-0.253509,1.346067,0.067885,0.113623,0.302046,0.450107,1.025936,1.232332,0.773244,0.225918,1.154938,2.363167,1.534961,1.11682,-0.18847,-0.18847,-0.18847,-0.18847,-0.18847,-0.18847,-0.18847,-0.18847,-0.18847,-0.18847,-0.18847,-0.18847,-0.258777,0.232602,1.175886,-0.756904,0.338144,-0.010109,-0.283969,-0.170089,-0.397424,0.040174,0.370902,-0.094473,-0.464543,1.431256,3.681089,0.997574,0.9299,-0.259908,-0.259908,-0.259908,-0.259908,-0.259908,-0.259908,-0.259908,-0.259908,-0.259908,-0.259908,-0.259908,-0.259908,-0.279285,0.267482,0.067898,0.289559,1.880119,0.909144,-0.016836,-0.26931,-0.633714,0.300181,0.666438,-0.199845,-0.126815,0.412473,2.408415,0.55775,0.966098,-0.452004,-0.452004,-0.452004,-0.452004,-0.452004,-0.452004,-0.452004,-0.452004,-0.452004,-0.452004,-0.452004,-0.452004
161,1.249144,1.015575,0.129658,0.280434,0.39437,-1.688676,-1.166843,0.353417,-1.747432,-1.949087,-1.350256,-0.276024,-0.045641,2.052946,1.332515,0.959779,1.42493,-0.422753,-0.422753,-0.422753,-0.422753,-0.422753,-0.422753,-0.422753,-0.422753,-0.422753,-0.422753,-0.422753,-0.422753,-0.235315,-0.307576,-0.744082,-0.785666,-0.515296,-0.535892,0.00237,-0.415784,-0.215908,0.246844,1.241888,0.441152,1.218019,0.328531,0.146088,1.196866,0.527525,-0.368034,-0.368034,-0.368034,-0.368034,-0.368034,-0.368034,-0.368034,-0.368034,-0.368034,-0.368034,-0.368034,-0.368034,-0.207287,-1.05606,-0.111188,-0.438558,-0.373371,-0.903107,0.054253,-0.938163,-0.305672,-0.593567,-0.056601,-0.626385,-0.087595,-0.91769,-0.843645,0.037749,-0.591739,-0.421711,-0.421711,-0.421711,-0.421711,-0.421711,-0.421711,-0.421711,-0.421711,-0.421711,-0.421711,-0.421711,-0.421711,-0.716879,-1.409267,-0.756318,0.018977,-0.446027,-0.711878,0.186138,-0.797074,-0.159266,0.15558,0.051424,-0.45213,0.222647,-0.084299,-0.178875,0.482054,0.225222,-0.372363,-0.372363,-0.372363,-0.372363,-0.372363,-0.372363,-0.372363,-0.372363,-0.372363,-0.372363,-0.372363,-0.372363
162,1.270436,0.949067,0.763296,2.771397,-0.142545,0.164858,0.822896,0.894358,0.875286,-0.248626,1.324529,-0.194624,0.535373,0.069377,-0.03877,0.058934,-0.36056,-0.257555,-0.257555,-0.257555,-0.257555,-0.257555,-0.257555,-0.257555,-0.257555,-0.257555,-0.257555,-0.257555,-0.257555,4.26608,4.201531,1.807554,2.083142,1.821092,0.947908,0.542761,1.299182,0.502809,0.188296,0.227306,0.100672,0.594653,1.071041,0.748697,0.051484,0.00785,-0.098688,-0.098688,-0.098688,-0.098688,-0.098688,-0.098688,-0.098688,-0.098688,-0.098688,-0.098688,-0.098688,-0.098688,1.392418,0.359512,0.202168,7.915519,-0.270291,-0.255135,-0.369381,-0.217166,-0.487914,-0.810718,-0.755437,-0.509451,-0.793526,-0.564373,-0.590346,-0.819419,-0.994125,0.139841,0.139841,0.139841,0.139841,0.139841,0.139841,0.139841,0.139841,0.139841,0.139841,0.139841,0.139841,1.60831,0.712943,-0.945342,12.715904,1.96367,-0.72345,-0.068038,0.438638,-0.390323,-0.443135,-0.435225,0.124363,-0.511038,0.058143,-0.150804,-0.461964,-0.781551,0.221885,0.221885,0.221885,0.221885,0.221885,0.221885,0.221885,0.221885,0.221885,0.221885,0.221885,0.221885
163,-1.159937,-0.777253,-0.930988,-0.775624,-1.161749,0.78277,0.574812,1.284782,1.642397,1.407123,0.890873,1.225556,1.033027,1.206433,-1.052704,0.091261,-0.45762,-0.733655,-0.733655,-0.733655,-0.733655,-0.733655,-0.733655,-0.733655,-0.733655,-0.733655,-0.733655,-0.733655,-0.733655,-0.909936,-0.499267,-0.817778,-0.404971,0.988661,0.55084,-0.649662,-0.035561,-0.501702,-0.677203,-0.63031,-0.412876,-0.956856,-0.603554,-0.242122,-0.449153,-0.706799,-0.78908,-0.78908,-0.78908,-0.78908,-0.78908,-0.78908,-0.78908,-0.78908,-0.78908,-0.78908,-0.78908,-0.78908,-0.846159,0.402033,0.029392,-0.975487,0.919475,0.123312,-0.82438,-0.073619,-0.278802,-0.506678,-0.614944,-0.803603,-0.828845,-0.794572,-0.33565,-0.421289,-0.559532,-0.711326,-0.711326,-0.711326,-0.711326,-0.711326,-0.711326,-0.711326,-0.711326,-0.711326,-0.711326,-0.711326,-0.711326,-0.736532,0.551121,-0.055246,0.593336,0.69862,0.568827,-0.679512,-0.279311,-0.361909,-0.531314,-0.914859,-0.36633,-0.69235,-0.488469,-0.661078,-0.41894,-0.614428,-0.788949,-0.788949,-0.788949,-0.788949,-0.788949,-0.788949,-0.788949,-0.788949,-0.788949,-0.788949,-0.788949,-0.788949
